material_id,energy_above_hull,density,formula_pretty,nelements,volume,band_gap,total_magnetization,battery_type,average_voltage,theoretical_capacity_grav,theoretical_capacity_vol,energy_grav,energy_vol,num_steps,max_voltage_step,stability_charge,stability_discharge,e_fermi,nsites,num_unique_elements,avg_atomic_number,min_atomic_number,max_atomic_number,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,avg_covalent_radius,min_covalent_radius,max_covalent_radius,std_electronegativity,ionic_radius_ion,atomic_weight_ion,charge_ion,atomic_number_ion,electronegativity_ion,working_ion_Li,working_ion_Mg,working_ion_Na,crystal_system_Cubic,crystal_system_Hexagonal,crystal_system_Monoclinic,crystal_system_Orthorhombic,crystal_system_Tetragonal,crystal_system_Triclinic,crystal_system_Trigonal,is_metal_False,is_metal_True,theoretical_False,theoretical_True
mp-1040961,0.042919399358966,4.98364664435197,P2W2O9,3.0,764.5180441896493,2.8499,15.9993678,insertion,-0.156666072499997,89.64798574805543,492.1461117078793,-14.044797834683598,-77.1025984174185,1.0,0.0,0.042919399358966,0.150760769246032,3.75901551,52,3.0,32.333333333333336,8.0,74.0,76.93758733333334,15.999,183.84,2.6633333333333336,2.19,3.44,180.66666666666666,152.0,210.0,0.6779626341719235,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
mp-1040967,0.183367110833302,3.817692723217861,CrO2,2.0,438.4118564500853,0.0,23.9999815,insertion,2.0439345325,278.7540915860844,1164.642890288778,569.7551138684659,2380.453821491843,1.0,0.0,0.183367110833302,0.084243720714278,1.22162715,36,2.0,16.0,8.0,24.0,33.9975,15.999,51.996,2.55,1.66,3.44,170.5,152.0,189.0,1.2586500705120547,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,0,1,0,1
mp-1040982,0.073730495000001,3.031364000373086,Cr2P2O9,3.0,679.1108596907799,0.048699999999999,15.9979316,insertion,4.57518322416666,84.5805246272944,266.219002276022,386.9713973660123,1218.0007131676416,1.0,0.0,0.073730495000001,0.022310733392863,0.40835986,52,3.0,15.666666666666666,8.0,24.0,32.98958733333333,15.999,51.996,2.4299999999999997,1.66,3.44,173.66666666666666,152.0,189.0,0.9139474820797965,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
mp-1041062,0.163672997884615,2.972975555613214,Fe2P2O9,3.0,709.6466699341481,0.0,35.8837494,insertion,4.745119729166655,82.57455458747069,260.1035771089512,391.8261481001561,1234.2226153665042,1.0,0.0,0.163672997884615,0.06901331357143,-0.26145202,52,3.0,16.333333333333332,8.0,26.0,34.27092066666666,15.999,55.84,2.4866666666666664,1.83,3.44,175.33333333333334,152.0,194.0,0.8450049309520823,0.76,6.941,1,3,0.98,1,0,0,0,0,0,1,0,0,0,0,1,0,1
mp-1041066,0.168680411111113,4.029481814189597,MnO2,2.0,429.9173961507983,0.0,35.9999987,insertion,1.827701789166671,270.4779322677316,1123.3884619953258,494.3530007358349,2053.2191019180527,1.0,0.0,0.168680411111113,0.034525702142851,1.23723774,36,2.0,16.5,8.0,25.0,35.46852,15.999,54.93804,2.495,1.55,3.44,174.5,152.0,197.0,1.3364318164425748,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,0,1,0,1
mp-1041165,0.176272370125003,3.139540708098844,Ti2Be3(SiO4)3,4.0,844.1846808005839,0.0091,8.0006537,insertion,-0.8173925524999981,126.62370942131705,406.6046340158629,-103.50127705090846,-332.355599656554,1.0,0.0,0.176272370125003,0.200583876961449,4.8864821,80,4.0,12.0,4.0,22.0,25.24079575,9.012183,47.867,2.1125,1.54,3.44,175.5,152.0,210.0,0.8999027725260101,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,0,1
mp-1041196,0.031945989942354,2.910637156450424,Ti3P3O13,3.0,507.19731110200377,0.0,2.0005178,insertion,1.554989031666688,59.366830122790645,175.4902769213352,92.314769685759,272.885455776826,1.0,0.0,0.031945989942354,0.060843680657146,3.57118531,38,3.0,15.0,8.0,22.0,31.613254,15.999,47.867,2.39,1.54,3.44,173.0,152.0,187.0,0.9656603957913983,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,0,1,0,1
mp-1041198,0.122549964027768,6.333326912790653,Ho(MoO3)2,3.0,237.44337171683955,0.9817,5.9973929,insertion,0.6984036449999961,112.3488693397173,735.558167333299,78.4648598584869,513.7165051750933,1.0,0.0,0.122549964027768,0.046695613562494,4.30930063,18,3.0,39.0,8.0,67.0,92.29311000000001,15.999,164.93033,2.276666666666667,1.23,3.44,192.33333333333334,152.0,216.0,1.109609540934708,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,0,1
mp-1041295,0.118665125277777,8.674005844982425,Ho(WO3)2,3.0,240.6791129132338,0.0,5.99983,insertion,-0.029033812499998,82.09833067589562,723.4948433135028,-2.383627539406863,-21.005813625480336,1.0,0.0,0.118665125277777,0.169708550000006,4.06890579,18,3.0,49.666666666666664,8.0,74.0,121.58977666666665,15.999,183.84,2.3433333333333333,1.23,3.44,192.66666666666666,152.0,216.0,1.105094264455903,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,0,1,0,1
mp-1041340,0.048155379047618,4.977410308150689,Mn2ZnO4,3.0,478.9698619647427,0.0,48.0007067,insertion,-0.17516729750002,36.71432906602236,181.4855955134028,-6.431149802021579,-31.790341301264565,1.0,0.0,0.048155379047618,0.087126655232553,2.85006761,42,3.0,21.0,8.0,30.0,45.44568,15.999,65.4,2.2133333333333334,1.55,3.44,162.66666666666666,139.0,197.0,1.0635005093244354,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,0,1,0,1
mp-1041349,0.0,5.115027534755005,BaBiF7,3.0,622.3936010988632,0.3525,0.0001345,insertion,3.392735233750003,106.43930138865322,582.5198908941146,361.12036807701946,1976.3357581966704,1.0,0.0,0.0,0.042236225749992,-0.6531382,36,3.0,49.333333333333336,9.0,83.0,121.76960105333335,18.99840316,208.9804,2.296666666666667,0.89,3.98,203.33333333333334,135.0,268.0,1.5634683665918327,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,0,1
mp-1041362,0.083417352820512,5.021559195416887,Zn(NiO2)4,3.0,283.181353313436,0.0,0.000288699999999,insertion,1.7681194175,118.46408811722296,612.3954186166184,209.458654476493,1082.7882308440842,1.0,0.0,0.083417352820512,0.079504595753967,2.81597464,26,3.0,22.0,8.0,30.0,46.697333333333326,15.999,65.4,2.3333333333333335,1.65,3.44,151.33333333333334,139.0,163.0,0.9671780256671123,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,0,1,0,1
mp-1041394,0.139110886111113,6.666495238917634,La2WO6,3.0,138.90285078879265,3.557899999999999,8.53e-05,insertion,0.048460872500005,92.1088525749854,677.4411268499096,4.463675360758214,32.82938807453384,1.0,0.0,0.139110886111113,0.130280969583326,3.74585818,9,3.0,46.333333333333336,8.0,74.0,112.91483333333333,15.999,183.84,2.3000000000000003,1.1,3.44,200.66666666666666,152.0,240.0,1.171153277756588,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,1,0,0,1
mp-1041395,0.175435638749999,5.9384334015067735,BiO2,2.0,539.071972397949,0.774099999999999,0.001318999999999,insertion,0.8368373574999991,105.87959210704898,754.0926541575016,88.60399807204067,631.0529040153245,1.0,0.0,0.175435638749999,0.338110743214287,0.68018707,24,2.0,45.5,8.0,83.0,112.4897,15.999,208.9804,2.73,2.02,3.44,179.5,152.0,207.0,1.0040916292848974,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,0,1
mp-1041433,0.012953956332925,5.812869090792757,Ba2YMn3O8,4.0,375.0047203131693,0.0,0.001276099999999,insertion,-1.879735927499996,78.74980933899789,408.9284852269648,-148.02884589828906,-768.6775654592772,1.0,0.0,0.012953956332925,0.315476431625005,3.08294147,28,4.0,32.0,8.0,56.0,74.29322,15.999,137.33,1.775,0.89,3.44,209.0,152.0,268.0,1.1422346518995121,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,0,1,0,1
mp-1041470,0.067616692895835,3.677409396769275,CrCuO4,3.0,648.5711079491196,0.0,7.9977437,insertion,1.649875149999997,139.81518885673955,558.3088506382641,230.67760568729108,921.1398986931318,1.0,0.0,0.067616692895835,0.103311758173072,0.47583957,48,3.0,20.333333333333332,8.0,29.0,43.84833333333333,15.999,63.55,2.3333333333333335,1.66,3.44,160.33333333333334,140.0,189.0,0.9658847412260603,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,0,1,0,1
mp-1041572,0.092968392897724,7.372716562508138,Bi(WO4)2,3.0,317.41574286165195,0.0,0.0004967,insertion,4.349247481666675,37.66386903108291,281.3378886781919,163.8094875332608,1223.6081038310454,1.0,0.0,0.092968392897724,0.003933001979163,1.40908532,22,3.0,55.0,8.0,83.0,136.27313333333333,15.999,208.9804,2.606666666666667,2.02,3.44,189.66666666666666,152.0,210.0,0.7414400402819727,0.76,6.941,1,3,0.98,1,0,0,0,0,1,0,0,0,0,0,1,0,1
mp-1041611,0.151546053409086,5.596925754064089,Mo(WO4)2,3.0,175.5249569428401,1.9572,1.9994443999999991,insertion,0.977437757499996,87.029070146957,519.5994982972286,85.0654991617515,507.8761684137662,1.0,0.0,0.151546053409086,0.09420000625,0.194294499999999,11,3.0,41.333333333333336,8.0,74.0,98.59633333333333,15.999,183.84,2.653333333333333,2.16,3.44,190.33333333333334,152.0,210.0,0.6885734044626857,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1041750,0.158293562272724,5.486858431532215,Ti(WO4)2,3.0,164.4972380294611,2.6298,0.000352999999999,insertion,0.7331318074999981,94.39680655417123,561.5397827130215,69.20530141128728,411.68267588355394,1.0,0.0,0.158293562272724,0.141102881041673,-0.56964777,11,3.0,34.666666666666664,8.0,74.0,82.56866666666667,15.999,183.84,2.4466666666666668,1.54,3.44,183.0,152.0,210.0,0.9529602999775664,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1041771,0.196010150729167,5.683219946196227,AlTe(WO4)2,4.0,189.9938288483621,0.0788,1.0006112,insertion,0.526089622499992,79.463389669827,459.1535483260458,41.8048646739691,241.5559169083816,1.0,0.0,0.196010150729167,0.232061202179481,3.05673749,12,4.0,36.75,8.0,74.0,88.60513449999999,15.999,183.84,2.3775,1.61,3.44,188.0,152.0,210.0,0.7735793430540916,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1041777,0.053359476829168,2.662767516928757,Cr2CuO7,3.0,1045.927872768286,0.0,5.9989277,insertion,1.71197237416666,176.4189662641326,626.6028597865737,302.02439652323505,1072.7267855284397,1.0,0.0,0.053359476829168,0.104951974791664,-1.51137981,60,3.0,20.333333333333332,8.0,29.0,43.84833333333333,15.999,63.55,2.3333333333333335,1.66,3.44,160.33333333333334,140.0,189.0,0.9658847412260603,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,0,1,0,1
mp-1041820,0.109114399715906,6.991813184661134,Bi(WO4)2,3.0,167.35403555482347,0.190199999999999,0.999877799999999,insertion,1.486368792499999,73.53341496197159,546.6729826803395,109.2977732054271,812.5576611589494,1.0,0.0,0.109114399715906,0.081042603333331,1.414180749999999,11,3.0,55.0,8.0,83.0,136.27313333333333,15.999,208.9804,2.606666666666667,2.02,3.44,189.66666666666666,152.0,210.0,0.7414400402819727,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1041824,0.157944512045446,5.4975327588224,V(WO4)2,3.0,165.10649861055157,1.8724,1.0002992,insertion,1.111415582500005,93.88846542481708,534.3363196349163,104.3491034901547,593.8697119379497,1.0,0.0,0.157944512045446,0.102497010416671,-0.43026144,11,3.0,35.0,8.0,74.0,83.5935,15.999,183.84,2.4766666666666666,1.63,3.44,180.33333333333334,152.0,210.0,0.910622497708756,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1041901,0.102910215714285,4.965894646191815,Mn2ZnO4,3.0,160.0268563936785,0.0304,16.000961,insertion,-0.052322452500003,106.59399404420634,528.1759009526725,-5.5772591901635895,-27.63545848924249,1.0,0.0,0.102910215714285,0.194598238999995,2.83986523,14,3.0,21.0,8.0,30.0,45.44568,15.999,65.4,2.2133333333333334,1.55,3.44,162.66666666666666,139.0,197.0,1.0635005093244354,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
mp-1041961,0.175622504999967,3.454738446310339,CrO2,2.0,80.74522283683824,0.0,4.0,insertion,1.634415572500001,140.33690224774546,515.9140235114229,229.36881843012563,843.2179140982014,1.0,0.0,0.175622504999967,0.062053670476188,1.07217717,6,2.0,16.0,8.0,24.0,33.9975,15.999,51.996,2.55,1.66,3.44,170.5,152.0,189.0,1.2586500705120547,1.02,22.99,1,11,0.93,0,0,1,0,0,0,1,0,0,0,0,1,0,1
mp-1041980,0.152258794444445,3.885268870282556,NiO2,2.0,77.52253250105095,1.2727,0.011125399999999,insertion,1.073413599999999,235.758417232829,1084.6554574716683,253.06629137219292,1164.2839193643103,2.0,1.156502029999998,0.152258794444445,0.012753404375,-0.05653238,6,2.0,18.0,8.0,28.0,37.346,15.999,58.693,2.675,1.91,3.44,157.5,152.0,163.0,1.0818733752154177,1.02,22.99,1,11,0.93,0,0,1,0,1,0,0,0,0,0,1,0,0,1
mp-1042111,0.187777916666667,2.670905158624001,CrS2,2.0,144.39443877613502,0.0,4.0017438,insertion,-0.090679692499999,208.93181828741425,556.335491367086,-18.94587303576845,-50.44833128400337,1.0,0.0,0.187777916666667,0.279772000714279,2.16578289,6,2.0,20.0,16.0,24.0,42.033,32.07,51.996,2.12,1.66,2.58,184.5,180.0,189.0,0.6505382386916239,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,0,1,0,1
mp-1042139,0.16936282795452,5.5346508760789135,Cr(WO4)2,3.0,164.31561984084968,1.1247,1.9980514,insertion,1.5835067374999992,93.71535549764523,538.9491727914155,148.39889683772887,853.429646285258,1.0,0.0,0.16936282795452,0.128929443750008,-0.64630919,11,3.0,35.333333333333336,8.0,74.0,83.94500000000001,15.999,183.84,2.4866666666666664,1.66,3.44,183.66666666666666,152.0,210.0,0.8967348177322733,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1042153,0.110904986458333,6.241804365228147,BaYCuAgO5,5.0,127.07008399245991,0.0,0.209461099999999,insertion,-0.392671327499999,106.7896478551514,605.764145728519,-41.93323278653978,-237.8662112551208,1.0,0.0,0.110904986458333,0.445030117075003,2.96600277,9,5.0,35.8,8.0,56.0,82.730568,15.999,137.33,1.8760000000000001,0.89,3.44,190.2,140.0,268.0,0.9813409193547368,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,0,1,0,1
mp-1042162,0.060116118657396,6.276592646073106,BaYCu2O5,4.0,114.63988519098235,0.0,0.2453977,insertion,-0.371990963333329,60.87609060215707,351.0743586319825,-22.64535558706345,-130.59648886914192,1.0,0.0,0.060116118657396,0.281292030749989,3.65230022,9,4.0,33.0,8.0,56.0,76.44621,15.999,137.33,1.8625,0.89,3.44,194.75,140.0,268.0,1.132618647206552,0.76,6.941,1,3,0.98,1,0,0,0,0,0,0,1,0,0,0,1,0,1
mp-1042471,0.039010675229695,5.97437230736554,BaYCoCuO5,5.0,119.15697261612269,0.0,3.8537027,insertion,-1.612424482500006,118.3251664763016,625.395550744302,-190.79039532227765,-1008.4030972666874,1.0,0.0,0.039010675229695,0.524066172578127,3.63495694,9,5.0,31.8,8.0,56.0,72.94360600000002,15.999,137.33,1.866,0.89,3.44,194.2,140.0,268.0,0.9809077428586237,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,0,1,0,1
mp-1042475,0.06666284576389,5.877279882197586,BaYCrCuO5,5.0,119.16546671403124,0.0,2.900549299999999,insertion,-2.174584717499999,120.1652815522698,571.439908857234,-261.3095848376505,-1242.6444927705334,1.0,0.0,0.06666284576389,0.633177635375002,3.69096136,9,5.0,31.2,8.0,56.0,71.55616800000001,15.999,137.33,1.8219999999999998,0.89,3.44,193.6,140.0,268.0,0.985048222169859,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,0,1,0,1
mp-1042644,0.147635541178568,3.9207705861801134,CrBiO5,3.0,1155.28272818832,0.012999999999999,0.0001463,insertion,1.9983091781250024,146.74546213567945,823.1716305653916,293.2428038339233,1644.951424530946,1.0,0.0,0.147635541178568,0.102670634895833,-1.2558916,56,3.0,38.333333333333336,8.0,83.0,92.32513333333334,15.999,208.9804,2.373333333333333,1.66,3.44,182.66666666666666,152.0,207.0,0.9411340676722596,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
mp-1042691,0.027687462850878,6.328038123002108,Cu3(SbO3)4,3.0,228.21011985246443,0.0,1.611251,insertion,-0.5228657575000021,59.960193878545454,373.89933733815656,-31.35113219215269,-195.49916024606424,1.0,0.0,0.027687462850878,0.21422975666667,6.4768694700000005,19,3.0,29.333333333333332,8.0,51.0,67.103,15.999,121.76,2.4633333333333334,1.9,3.44,166.0,140.0,206.0,0.8491368166163409,0.72,24.305,2,12,1.31,0,1,0,1,0,0,0,0,0,0,0,1,0,1
mp-1042827,0.023615497753035,5.184961343857002,Zn2Co3O8,3.0,279.01926337789723,0.0,5.9992891,insertion,0.161001962499992,59.85609434944,308.8853845910908,9.636948657844542,49.73115310673051,1.0,0.0,0.023615497753035,0.146009075224175,1.77525418,26,3.0,21.666666666666668,8.0,30.0,46.777396666666675,15.999,65.4,2.3233333333333337,1.65,3.44,161.0,139.0,192.0,0.9738754198219264,0.72,24.305,2,12,1.31,0,1,0,0,1,0,0,0,0,0,0,1,0,1
mp-1042860,0.128428433749999,5.172695868729852,Fe2(WO4)3,3.0,549.0744846804262,2.5326,0.0,insertion,0.879994712499999,90.1738514500328,473.5000920334869,79.35251248178932,416.6775773577318,1.0,0.0,0.128428433749999,0.117541482297287,1.55585969,34,3.0,36.0,8.0,74.0,85.22633333333333,15.999,183.84,2.543333333333333,1.83,3.44,185.33333333333334,152.0,210.0,0.8205079727420893,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1042896,0.098927967777777,5.366337091797233,Ge2BiO6,3.0,278.6515247225745,0.0,0.0002989,insertion,1.656068332499995,57.960514949340094,305.7597282155813,95.98657334299472,506.3590032516296,1.0,0.0,0.098927967777777,0.113977570394739,1.29030851,18,3.0,41.0,8.0,83.0,99.20313333333335,15.999,208.9804,2.4899999999999998,2.01,3.44,190.0,152.0,211.0,0.8227393268830657,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,0,1,0,1
mp-1042928,0.047272335441178,3.631061509940039,Fe2(MoO4)3,3.0,541.0062620610939,2.437599999999999,20.0001978,insertion,0.9442509508333332,128.04064753152656,482.62702814053785,120.90250317695964,455.7210302195688,1.0,0.0,0.047272335441178,0.068136520202706,1.65158243,34,3.0,25.333333333333332,8.0,42.0,55.92966666666667,15.999,95.95,2.4766666666666666,1.83,3.44,185.0,152.0,209.0,0.8504312631443727,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1042941,0.084250186250001,3.631535135916856,Ti2ZnO5,3.0,220.5251363588027,2.8156,0.0008987,insertion,-1.7050008474999911,105.8123755948711,403.1766783854702,-180.41019006524263,-687.4165783394582,1.0,0.0,0.084250186250001,0.292317257941173,0.38823388,16,3.0,20.0,8.0,30.0,43.088666666666676,15.999,65.4,2.2100000000000004,1.54,3.44,159.33333333333334,139.0,187.0,1.0666302077102447,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
mp-1042994,0.030785753235286,3.102845239375137,Cr3(FeO6)2,3.0,492.0012185272326,1.8252,20.0065205,insertion,1.297990195833328,162.06371379535807,561.4699236708135,210.3571116067133,728.782456180003,1.0,0.0,0.030785753235286,0.129262971216218,-1.11128811,34,3.0,19.333333333333332,8.0,26.0,41.278333333333336,15.999,55.84,2.31,1.66,3.44,178.33333333333334,152.0,194.0,0.9822932352408825,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,1,0,1,0,0,1
mp-1043067,0.066653104015427,5.638310015375993,Co4(CuO4)3,3.0,364.2286001133127,0.0,10.3500806,insertion,1.891516067500004,83.40685068301889,476.2778166782598,157.7653982065039,900.8871428407498,1.0,0.0,0.066653104015427,0.06932715096875,2.9581822,38,3.0,21.333333333333332,8.0,29.0,46.16073,15.999,63.55,2.4066666666666667,1.88,3.44,161.33333333333334,140.0,192.0,0.8949487881065226,0.72,24.305,2,12,1.31,0,1,0,1,0,0,0,0,0,0,0,1,0,1
mp-1043077,0.166943190263157,8.41424714015144,Cu3(WO3)4,3.0,220.6338093684724,0.0,2.9960661,insertion,-0.252840727499989,46.92564070596056,387.44865625943726,-11.864713134498167,-97.96280011752933,1.0,0.0,0.166943190263157,0.254793553625003,4.5878677,19,3.0,37.0,8.0,74.0,87.79633333333334,15.999,183.84,2.5666666666666664,1.9,3.44,167.33333333333334,140.0,210.0,0.7905272502155339,0.72,24.305,2,12,1.31,0,1,0,1,0,0,0,0,0,0,0,1,0,1
mp-1043118,0.012061786240605,5.828675942884632,Cu3(MoO3)4,3.0,218.3380713138432,0.542399999999999,2.9998532,insertion,0.069805757499989,67.7921424278816,395.982221853914,4.7322818547254535,27.64183895304137,1.0,0.0,0.012061786240605,0.122320719875,4.13477736,19,3.0,26.333333333333332,8.0,42.0,58.49966666666666,15.999,95.95,2.5,1.9,3.44,167.0,140.0,209.0,0.8243785538209979,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,0,0,1,1,0,0,1
mp-1043136,0.030473863388152,5.068692260491101,Cr4(CuO4)3,3.0,193.4896739682415,0.0,8.9732817,insertion,1.423259227499994,87.17059919437966,449.6548524190894,124.06635967010446,639.9754178956173,1.0,0.0,0.030473863388152,0.065492869718745,3.47105478,19,3.0,20.333333333333332,8.0,29.0,43.84833333333333,15.999,63.55,2.3333333333333335,1.66,3.44,160.33333333333334,140.0,189.0,0.9658847412260603,0.72,24.305,2,12,1.31,0,1,0,1,0,0,0,0,0,0,0,1,0,1
mp-1043195,0.114000250555545,4.093721156808591,V(GeO3)2,3.0,474.1302304899515,1.6688,4.0014489,insertion,0.91513375,85.02801091922686,364.0328350490632,77.81200248755304,333.1387334615807,1.0,0.0,0.114000250555545,0.0,0.948287999999999,36,3.0,21.0,8.0,32.0,46.52349999999999,15.999,72.63,2.36,1.63,3.44,180.66666666666666,152.0,211.0,0.9544108130150245,1.02,22.99,1,11,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,1
mp-1043238,0.112921581666667,4.467100747196692,Ge2MoO6,3.0,250.70444468914783,1.5908,3.9996255,insertion,0.9139425224999912,76.71398669247289,347.8934674753531,70.11217450874943,317.9546332256929,1.0,0.0,0.112921581666667,0.053500486381577,1.5137577800000002,18,3.0,27.333333333333332,8.0,42.0,61.526333333333326,15.999,95.95,2.5366666666666666,2.01,3.44,190.66666666666666,152.0,211.0,0.7858965156643293,0.72,24.305,2,12,1.31,0,1,0,0,0,1,0,0,0,0,1,0,0,1
mp-1043287,0.067680589999998,3.820892969464744,V2ZnO5,3.0,214.94087823034283,2.0258,4.0013302,insertion,-0.37871853249999,103.30452585790589,408.0023341906364,-39.12333843351348,-154.51804526124866,1.0,0.0,0.067680589999998,0.191139942745101,1.16886178,16,3.0,20.333333333333332,8.0,30.0,44.11350000000001,15.999,65.4,2.24,1.63,3.44,156.66666666666666,139.0,179.0,1.0392785959500945,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
mp-1043300,0.108358113,2.6002743464500693,Cr2O5,2.0,234.99155375630465,0.7509,4.0029611,insertion,1.374830002499998,257.3425582216297,849.7814001327333,353.8022699631992,1168.304964468938,1.0,0.0,0.108358113,0.230031203437497,0.05596533,14,2.0,16.0,8.0,24.0,33.9975,15.999,51.996,2.55,1.66,3.44,170.5,152.0,189.0,1.2586500705120547,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,1,0,0,1
mp-1043303,0.090563848256578,5.063148782718509,Fe4(CuO4)3,3.0,198.75074807523504,0.0,16.9973042,insertion,1.8504479225,85.04143841980128,439.51296850110975,157.36475305033295,813.2958594746864,1.0,0.0,0.090563848256578,0.105032325093751,2.48483141,19,3.0,21.0,8.0,29.0,45.12966666666667,15.999,63.55,2.39,1.83,3.44,162.0,140.0,194.0,0.9099999999999999,0.72,24.305,2,12,1.31,0,1,0,1,0,0,0,0,0,0,0,1,0,1
mp-1043320,0.124241687905701,5.31582032732357,Cu3(NiO3)4,3.0,192.8628251073559,0.0,8.8165501,insertion,2.120922957500004,83.53152110710515,472.6599807412485,177.16392079095544,1002.4754042456236,1.0,0.0,0.124241687905701,0.089055021197915,2.90259669,19,3.0,21.666666666666668,8.0,29.0,46.080666666666666,15.999,63.55,2.4166666666666665,1.9,3.44,151.66666666666666,140.0,163.0,0.8862467677421078,0.72,24.305,2,12,1.31,0,1,0,1,0,0,0,0,0,0,0,1,0,1
mp-1043373,0.14591931142857,6.853207166391006,Bi2O5,2.0,241.31136279472344,0.0,0.002137699999999,insertion,2.062923294999998,102.63599530873688,687.5892461189354,211.7301856279038,1418.443873210239,2.0,0.232998985000001,0.14591931142857,0.063578237083344,1.53533787,14,2.0,45.5,8.0,83.0,112.4897,15.999,208.9804,2.73,2.02,3.44,179.5,152.0,207.0,1.0040916292848974,0.72,24.305,2,12,1.31,0,1,0,0,0,0,1,0,0,0,0,1,0,1
mp-1043383,0.142096542685186,4.375715293083026,Mn(GeO3)2,3.0,449.6413729579495,1.438699999999999,2.05e-05,insertion,1.712490754999995,83.96343139083412,365.1458741474212,143.78660001487984,625.3089337038506,1.0,0.0,0.142096542685186,0.010586401148832,0.57527842,36,3.0,21.666666666666668,8.0,32.0,47.85568,15.999,72.63,2.3333333333333335,1.55,3.44,186.66666666666666,152.0,211.0,0.9856131763188504,1.02,22.99,1,11,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,1
mp-1043403,0.193984795444444,2.847886858348116,Si4SnO10,3.0,912.0406703436385,2.968,0.1858225,insertion,1.09864836625,129.05461234167674,404.97939237313176,141.78563900621037,444.9299477956593,1.0,0.0,0.193984795444444,0.090455835208324,0.66644187,60,3.0,24.0,8.0,50.0,54.26466666666666,15.999,118.71,2.433333333333333,1.9,3.44,193.0,152.0,217.0,0.8723149278404752,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,0,1
mp-1043406,0.184734431777775,2.573705397145377,Ti(Si2O5)2,3.0,826.3721113259735,2.401,0.0854963,insertion,-0.351604323749998,155.59279404463112,440.2613038174855,-54.707099130435296,-154.79777800203956,1.0,0.0,0.184734431777775,0.164600124724705,1.1474386,60,3.0,14.666666666666666,8.0,22.0,30.650333333333332,15.999,47.867,2.2933333333333334,1.54,3.44,183.0,152.0,210.0,1.0092241244309081,0.72,24.305,2,12,1.31,0,1,0,0,0,0,0,1,0,0,1,0,0,1
